Bag_Tag_ID,Passenger_ID,Flight_Number,Delivery_Status,Claim_Category,Baggage_Claim_Submitted,Passenger_Arrival_Time,Final_Delivery_Time,Delivery_Delay_Minutes,Transfer_Flight_Count,Baggage_Tracking_Sensor_Data,Calculated_Delivery_Delay_Minutes,Is_Mishandled,Transfer_Risk_Flag,Sensor_Tracking_Gap_Flag,Arrival_Hour,Arrival_Day_of_Week
TAG265326,PAX29779,AI706,Delivered,No Claim,0,2025-07-16 09:07:00,2025-07-16 09:22:52,15.88,0,Complete,15.866666666666667,0,0,0,9,2
TAG174801,PAX52281,AI985,Delivered,No Claim,0,2025-07-16 13:13:00,2025-07-16 13:28:38,15.64,2,Complete,15.633333333333333,0,1,0,13,2
TAG144083,PAX29875,AI705,Delivered,No Claim,0,2025-07-16 10:20:00,2025-07-16 10:34:59,15.0,0,Complete,14.983333333333333,0,0,0,10,2
TAG894244,PAX97141,AI817,Delivered,No Claim,0,2025-07-16 18:25:00,2025-07-16 18:43:35,18.59,1,Complete,18.583333333333332,0,1,0,18,2
TAG343889,PAX67133,AI350,Delivered,No Claim,0,2025-07-16 14:42:00,2025-07-16 14:57:01,15.03,1,Complete,15.016666666666667,0,1,0,14,2
TAG855186,PAX30207,AI761,Delivered,No Claim,0,2025-07-16 13:11:00,2025-07-16 13:23:56,12.93,0,Complete,12.933333333333334,0,0,0,13,2
TAG966824,PAX91582,AI840,Delivered,No Claim,0,2025-07-16 09:42:00,2025-07-16 09:59:00,17.01,0,Complete,17.0,0,0,0,9,2
TAG901054,PAX33577,AI143,Delivered,No Claim,0,2025-07-16 13:24:00,2025-07-16 13:38:39,14.66,0,Complete,14.65,0,0,0,13,2
TAG179689,PAX53938,AI779,Delivered,No Claim,0,2025-07-16 08:39:00,2025-07-16 08:56:41,17.69,1,Complete,17.683333333333334,0,1,0,8,2
TAG639358,PAX13547,AI761,Delivered,No Claim,0,2025-07-16 21:35:00,2025-07-16 21:45:00,10.0,1,Complete,10.0,0,1,0,21,2
TAG456140,PAX22726,AI299,Delivered,No Claim,0,2025-07-16 06:46:00,2025-07-16 07:04:56,18.95,0,Complete,18.933333333333334,0,0,0,6,2
TAG212165,PAX39233,AI770,Delivered,No Claim,0,2025-07-16 17:48:00,2025-07-16 18:02:24,14.4,0,Complete,14.4,0,0,0,17,2
TAG992687,PAX15301,AI144,Delivered,No Claim,0,2025-07-16 08:36:00,2025-07-16 08:54:49,18.82,0,Complete,18.816666666666666,0,0,0,8,2
TAG660393,PAX39419,AI821,Delivered,No Claim,0,2025-07-16 05:04:00,2025-07-16 05:21:46,17.77,0,Complete,17.766666666666666,0,0,0,5,2
TAG958702,PAX94196,AI185,Delivered,No Claim,0,2025-07-16 05:54:00,2025-07-16 06:07:24,13.4,0,Missing Data,13.4,0,0,1,5,2
TAG259215,PAX22368,AI948,Delivered,No Claim,0,2025-07-16 05:50:00,2025-07-16 06:02:32,12.54,1,Partial Data,12.533333333333333,0,1,1,5,2
TAG179974,PAX58773,AI867,Delivered,No Claim,0,2025-07-16 09:32:00,2025-07-16 09:44:19,12.32,0,Complete,12.316666666666666,0,0,0,9,2
TAG794939,PAX24765,AI828,Delivered,No Claim,0,2025-07-16 11:34:00,2025-07-16 11:45:41,11.69,0,Complete,11.683333333333334,0,0,0,11,2
TAG261117,PAX67074,AI656,Delivered,No Claim,0,2025-07-16 13:34:00,2025-07-16 13:52:29,18.48,1,Complete,18.483333333333334,0,1,0,13,2
TAG623767,PAX62620,AI405,Delivered,No Claim,0,2025-07-16 00:06:00,2025-07-16 00:20:26,14.45,0,Complete,14.433333333333334,0,0,0,0,2
TAG900667,PAX86395,AI212,Delivered,No Claim,0,2025-07-16 16:20:00,2025-07-16 16:40:03,20.06,2,Complete,20.05,0,1,0,16,2
TAG374877,PAX82911,AI650,Delivered,No Claim,0,2025-07-16 01:24:00,2025-07-16 01:37:03,13.06,1,Complete,13.05,0,1,0,1,2
TAG424328,PAX50054,AI868,Delivered,No Claim,0,2025-07-16 04:53:00,2025-07-16 05:06:33,13.56,0,Partial Data,13.55,0,0,1,4,2
TAG977469,PAX98305,AI100,Delivered,No Claim,0,2025-07-16 01:50:00,2025-07-16 02:06:32,16.55,0,Complete,16.533333333333335,0,0,0,1,2
TAG507127,PAX33286,AI683,Delivered,No Claim,0,2025-07-16 16:58:00,2025-07-16 17:17:51,19.87,1,Complete,19.85,0,1,0,16,2
TAG622010,PAX67965,AI753,Delivered,No Claim,0,2025-07-16 16:30:00,2025-07-16 16:43:26,13.44,0,Complete,13.433333333333334,0,0,0,16,2
TAG356431,PAX51114,AI633,Delivered,No Claim,0,2025-07-16 10:49:00,2025-07-16 11:06:23,17.4,1,Complete,17.383333333333333,0,1,0,10,2
TAG872537,PAX60818,AI753,Delivered,No Claim,0,2025-07-16 12:18:00,2025-07-16 12:33:01,15.02,0,Complete,15.016666666666667,0,0,0,12,2
TAG518691,PAX50736,AI893,Delivered,No Claim,0,2025-07-16 23:07:00,2025-07-16 23:23:35,16.58,0,Partial Data,16.583333333333332,0,0,1,23,2
TAG724734,PAX67061,AI841,Delivered,No Claim,0,2025-07-16 04:13:00,2025-07-16 04:25:41,12.69,0,Complete,12.683333333333334,0,0,0,4,2
TAG410582,PAX96311,AI284,Delivered,No Claim,0,2025-07-16 03:39:00,2025-07-16 03:56:03,17.06,2,Missing Data,17.05,0,1,1,3,2
TAG247754,PAX67162,AI928,Delivered,No Claim,0,2025-07-16 04:11:00,2025-07-16 04:25:12,14.21,0,Complete,14.2,0,0,0,4,2
TAG178751,PAX35337,AI287,Delivered,No Claim,0,2025-07-16 00:19:00,2025-07-16 00:32:41,13.69,2,Complete,13.683333333333334,0,1,0,0,2
TAG823703,PAX18383,AI146,Delivered,No Claim,0,2025-07-16 09:10:00,2025-07-16 09:24:54,14.9,0,Complete,14.9,0,0,0,9,2
TAG741449,PAX43152,AI644,Delivered,No Claim,0,2025-07-16 06:50:00,2025-07-16 07:06:46,16.77,1,Complete,16.766666666666666,0,1,0,6,2
TAG218245,PAX46884,AI850,Delivered,No Claim,0,2025-07-16 15:32:00,2025-07-16 15:46:31,14.53,1,Complete,14.516666666666667,0,1,0,15,2
TAG695960,PAX24669,AI192,Delivered,No Claim,0,2025-07-16 15:55:00,2025-07-16 16:08:43,13.72,2,Complete,13.716666666666667,0,1,0,15,2
TAG744871,PAX68525,AI257,Delivered,No Claim,0,2025-07-16 13:37:00,2025-07-16 13:51:37,14.63,0,Complete,14.616666666666667,0,0,0,13,2
TAG739013,PAX87864,AI727,Delivered,No Claim,0,2025-07-16 08:36:00,2025-07-16 08:50:33,14.56,0,Complete,14.55,0,0,0,8,2
TAG824203,PAX79054,AI198,Delivered,No Claim,0,2025-07-16 20:10:00,2025-07-16 20:26:30,16.52,1,Complete,16.5,0,1,0,20,2
TAG638640,PAX36104,AI213,Delivered,No Claim,0,2025-07-16 23:35:00,2025-07-16 23:48:53,13.9,0,Complete,13.883333333333333,0,0,0,23,2
TAG120869,PAX17472,AI324,Delivered,No Claim,0,2025-07-16 13:27:00,2025-07-16 13:40:49,13.83,1,Complete,13.816666666666666,0,1,0,13,2
TAG529728,PAX12744,AI855,Delivered,No Claim,0,2025-07-16 22:47:00,2025-07-16 22:59:43,12.72,2,Complete,12.716666666666667,0,1,0,22,2
TAG276256,PAX10279,AI163,Delivered,No Claim,0,2025-07-16 00:22:00,2025-07-16 00:38:42,16.71,1,Complete,16.7,0,1,0,0,2
TAG306263,PAX31141,AI652,Delivered,No Claim,0,2025-07-16 10:12:00,2025-07-16 10:27:24,15.41,0,Complete,15.4,0,0,0,10,2
TAG670395,PAX61908,AI293,Delivered,No Claim,0,2025-07-16 03:00:00,2025-07-16 03:18:34,18.57,2,Partial Data,18.566666666666666,0,1,1,3,2
TAG437395,PAX92812,AI147,Delivered,No Claim,0,2025-07-16 10:51:00,2025-07-16 11:09:07,18.13,2,Sensor Malfunction,18.116666666666667,0,1,1,10,2
TAG288177,PAX45409,AI350,Delivered,No Claim,0,2025-07-16 16:57:00,2025-07-16 17:12:41,15.7,1,Complete,15.683333333333334,0,1,0,16,2
TAG346355,PAX82067,AI826,Delivered,No Claim,0,2025-07-16 00:59:00,2025-07-16 01:13:43,14.72,0,Complete,14.716666666666667,0,0,0,0,2
TAG472536,PAX82502,AI805,Delivered,No Claim,0,2025-07-16 05:59:00,2025-07-16 06:14:01,15.03,0,Complete,15.016666666666667,0,0,0,5,2
TAG538231,PAX90733,AI275,Delivered,No Claim,0,2025-07-16 21:49:00,2025-07-16 22:02:14,13.24,0,Sensor Malfunction,13.233333333333333,0,0,1,21,2
TAG691979,PAX90145,AI163,Delivered,No Claim,0,2025-07-16 01:28:00,2025-07-16 01:40:44,12.75,0,Complete,12.733333333333333,0,0,0,1,2
TAG517446,PAX79990,AI814,Delivered,No Claim,0,2025-07-16 13:10:00,2025-07-16 13:22:21,12.36,0,Complete,12.35,0,0,0,13,2
TAG962595,PAX69950,AI874,Delivered,No Claim,0,2025-07-16 13:59:00,2025-07-16 14:13:28,14.48,1,Complete,14.466666666666667,0,1,0,13,2
TAG355921,PAX39771,AI281,Delivered,No Claim,0,2025-07-16 17:56:00,2025-07-16 18:06:00,10.0,1,Complete,10.0,0,1,0,17,2
TAG316855,PAX75745,AI724,Delivered,No Claim,0,2025-07-16 12:43:00,2025-07-16 13:02:43,19.72,1,Partial Data,19.716666666666665,0,1,1,12,2
TAG927959,PAX36718,AI319,Delivered,No Claim,0,2025-07-16 15:26:00,2025-07-16 15:46:43,20.72,2,Complete,20.716666666666665,0,1,0,15,2
TAG883269,PAX20918,AI617,Delivered,No Claim,0,2025-07-16 10:40:00,2025-07-16 10:52:04,12.07,1,Complete,12.066666666666666,0,1,0,10,2
TAG219584,PAX92720,AI655,Delivered,No Claim,0,2025-07-16 12:11:00,2025-07-16 12:31:39,20.66,0,Complete,20.65,0,0,0,12,2
TAG516965,PAX69621,AI207,Delivered,No Claim,0,2025-07-16 07:27:00,2025-07-16 07:39:06,12.1,0,Complete,12.1,0,0,0,7,2
TAG678971,PAX49938,AI895,Delivered,No Claim,0,2025-07-16 03:00:00,2025-07-16 03:15:02,15.04,2,Complete,15.033333333333333,0,1,0,3,2
TAG177998,PAX34886,AI258,Delivered,No Claim,0,2025-07-16 21:32:00,2025-07-16 21:48:09,16.16,0,Partial Data,16.15,0,0,1,21,2
TAG929530,PAX30558,AI305,Delivered,No Claim,0,2025-07-16 07:45:00,2025-07-16 08:00:17,15.3,0,Partial Data,15.283333333333333,0,0,1,7,2
TAG738345,PAX29969,AI201,Delivered,No Claim,0,2025-07-16 21:34:00,2025-07-16 21:47:25,13.43,0,Missing Data,13.416666666666666,0,0,1,21,2
TAG990396,PAX76597,AI848,Delivered,No Claim,0,2025-07-16 07:22:00,2025-07-16 07:35:17,13.3,1,Complete,13.283333333333333,0,1,0,7,2
TAG295910,PAX70435,AI854,Delivered,No Claim,0,2025-07-16 19:46:00,2025-07-16 20:03:25,17.43,0,Complete,17.416666666666668,0,0,0,19,2
TAG997726,PAX18296,AI641,Delivered,No Claim,0,2025-07-16 15:20:00,2025-07-16 15:38:40,18.67,1,Complete,18.666666666666668,0,1,0,15,2
TAG842650,PAX12593,AI515,Delivered,No Claim,0,2025-07-16 15:31:00,2025-07-16 15:41:00,10.0,0,Complete,10.0,0,0,0,15,2
TAG504375,PAX22448,AI766,Delivered,No Claim,0,2025-07-16 01:27:00,2025-07-16 01:42:45,15.76,0,Complete,15.75,0,0,0,1,2
TAG892217,PAX92463,AI840,Delivered,No Claim,0,2025-07-16 11:52:00,2025-07-16 12:08:47,16.8,1,Complete,16.783333333333335,0,1,0,11,2
TAG710272,PAX31895,AI106,Delivered,No Claim,0,2025-07-16 20:57:00,2025-07-16 21:12:32,15.55,2,Complete,15.533333333333333,0,1,0,20,2
TAG664371,PAX78504,AI202,Delivered,No Claim,0,2025-07-16 20:52:00,2025-07-16 21:03:03,11.06,1,Complete,11.05,0,1,0,20,2
TAG379341,PAX42422,AI888,Delivered,No Claim,0,2025-07-16 02:39:00,2025-07-16 02:55:32,16.55,1,Complete,16.533333333333335,0,1,0,2,2
TAG233625,PAX71222,AI721,Delivered,No Claim,0,2025-07-16 14:26:00,2025-07-16 14:44:11,18.2,2,Complete,18.183333333333334,0,1,0,14,2
TAG222451,PAX70377,AI615,Delivered,No Claim,0,2025-07-16 22:07:00,2025-07-16 22:19:40,12.68,0,Complete,12.666666666666666,0,0,0,22,2
TAG469458,PAX87780,AI529,Delivered,No Claim,0,2025-07-16 18:54:00,2025-07-16 19:07:24,13.4,1,Complete,13.4,0,1,0,18,2
TAG659143,PAX94312,AI352,Delivered,No Claim,0,2025-07-16 17:44:00,2025-07-16 17:59:36,15.6,1,Complete,15.6,0,1,0,17,2
TAG413428,PAX55867,AI776,Delivered,No Claim,0,2025-07-16 15:11:00,2025-07-16 15:25:47,14.8,0,Complete,14.783333333333333,0,0,0,15,2
TAG870099,PAX98546,AI117,Delivered,No Claim,0,2025-07-16 22:52:00,2025-07-16 23:05:25,13.42,0,Complete,13.416666666666666,0,0,0,22,2
TAG867436,PAX29749,AI818,Delivered,No Claim,0,2025-07-16 12:24:00,2025-07-16 12:35:37,11.62,0,Complete,11.616666666666667,0,0,0,12,2
TAG486546,PAX62330,AI646,Delivered,No Claim,0,2025-07-16 12:48:00,2025-07-16 13:01:38,13.65,0,Complete,13.633333333333333,0,0,0,12,2
TAG279112,PAX90168,AI990,Delivered,No Claim,0,2025-07-16 11:36:00,2025-07-16 11:46:00,10.0,0,Complete,10.0,0,0,0,11,2
TAG969723,PAX22347,AI241,Delivered,No Claim,0,2025-07-16 10:28:00,2025-07-16 10:44:51,16.85,1,Complete,16.85,0,1,0,10,2
TAG314056,PAX50376,AI731,Delivered,No Claim,0,2025-07-16 16:37:00,2025-07-16 16:49:58,12.98,1,Complete,12.966666666666667,0,1,0,16,2
TAG692974,PAX31300,AI451,Delivered,No Claim,0,2025-07-16 10:14:00,2025-07-16 10:31:20,17.34,2,Complete,17.333333333333332,0,1,0,10,2
TAG731603,PAX45760,AI787,Delivered,No Claim,0,2025-07-16 13:40:00,2025-07-16 13:54:21,14.35,0,Complete,14.35,0,0,0,13,2
TAG767378,PAX11183,AI882,Delivered,No Claim,0,2025-07-16 14:47:00,2025-07-16 15:02:25,15.42,0,Complete,15.416666666666666,0,0,0,14,2
TAG412330,PAX27891,AI693,Delivered,No Claim,0,2025-07-16 19:01:00,2025-07-16 19:11:25,10.43,0,Complete,10.416666666666666,0,0,0,19,2
TAG566670,PAX45142,AI742,Rerouted,Delayed Delivery Claim,1,2025-07-16 15:09:00,2025-07-17 07:48:00,999.0,0,Missing Data,999.0,1,0,1,15,2
TAG419304,PAX18248,AI882,Delayed,Lost Baggage,1,2025-07-16 14:36:00,2025-07-17 07:15:00,999.0,0,Complete,999.0,1,0,0,14,2
TAG104034,PAX82515,AI900,Lost,Damaged Baggage,1,2025-07-16 19:29:00,2025-07-16 20:16:29,47.5,2,Complete,47.483333333333334,1,1,0,19,2
TAG367292,PAX83288,AI460,Delayed,Lost Baggage,1,2025-07-16 21:39:00,2025-07-16 22:14:02,35.04,0,Complete,35.03333333333333,1,0,0,21,2
TAG633786,PAX35367,AI921,Rerouted,Delayed Delivery Claim,1,2025-07-16 19:51:00,2025-07-16 20:34:11,43.19,0,Complete,43.18333333333333,1,0,0,19,2
TAG354313,PAX47876,AI959,Delayed,Delayed Delivery Claim,1,2025-07-16 14:33:00,2025-07-16 15:18:36,45.61,0,Complete,45.6,1,0,0,14,2
TAG709773,PAX80311,AI927,Damaged,Delayed Delivery Claim,1,2025-07-16 17:06:00,2025-07-17 09:45:00,999.0,0,Complete,999.0,1,0,0,17,2
TAG659629,PAX13664,AI371,Delayed,Delayed Delivery Claim,1,2025-07-16 09:20:00,,999.0,0,Complete,,1,0,0,9,2
TAG771098,PAX77471,AI925,Lost,Lost Baggage,1,2025-07-16 12:56:00,,999.0,0,Complete,,1,0,0,12,2
TAG224012,PAX14115,AI267,Delayed,Damaged Baggage,1,2025-07-16 12:08:00,2025-07-17 04:47:00,999.0,0,Complete,999.0,1,0,0,12,2
TAG403959,PAX82466,AI716,Delayed,Damaged Baggage,1,2025-07-16 01:01:00,2025-07-16 17:40:00,999.0,1,Complete,999.0,1,1,0,1,2
TAG364936,PAX56998,AI632,Rerouted,Damaged Baggage,1,2025-07-16 03:49:00,2025-07-16 20:28:00,999.0,0,Complete,999.0,1,0,0,3,2
TAG665836,PAX85121,AI668,Damaged,Lost Baggage,1,2025-07-16 06:55:00,,999.0,1,Complete,,1,1,0,6,2
TAG799145,PAX80891,AI664,Damaged,Lost Baggage,1,2025-07-16 07:39:00,2025-07-17 00:18:00,999.0,0,Partial Data,999.0,1,0,1,7,2
TAG879629,PAX23891,AI666,Delayed,Delayed Delivery Claim,1,2025-07-16 11:26:00,2025-07-17 04:05:00,999.0,1,Complete,999.0,1,1,0,11,2
TAG568795,PAX58569,AI113,Delayed,Pilferage,1,2025-07-16 01:00:00,2025-07-16 17:39:00,999.0,0,Complete,999.0,1,0,0,1,2
TAG855188,PAX61167,AI878,Delayed,Damaged Baggage,1,2025-07-16 21:25:00,,999.0,1,Partial Data,,1,1,1,21,2
TAG916373,PAX88176,AI464,Delayed,Pilferage,1,2025-07-16 20:13:00,,999.0,2,Complete,,1,1,0,20,2
TAG201807,PAX83132,AI367,Lost,Lost Baggage,1,2025-07-16 18:12:00,2025-07-17 10:51:00,999.0,2,Complete,999.0,1,1,0,18,2
TAG408480,PAX66622,AI559,Damaged,Lost Baggage,1,2025-07-16 18:03:00,2025-07-17 10:42:00,999.0,0,Complete,999.0,1,0,0,18,2
TAG785378,PAX25507,AI643,Damaged,Delayed Delivery Claim,1,2025-07-16 15:10:00,2025-07-17 07:49:00,999.0,1,Complete,999.0,1,1,0,15,2
TAG132747,PAX24810,AI746,Delayed,Damaged Baggage,1,2025-07-16 06:27:00,2025-07-16 07:08:01,41.02,0,Complete,41.016666666666666,1,0,0,6,2
TAG342143,PAX45570,AI402,Lost,Delayed Delivery Claim,1,2025-07-16 09:16:00,2025-07-17 01:55:00,999.0,0,Sensor Malfunction,999.0,1,0,1,9,2
TAG145367,PAX61563,AI595,Damaged,Delayed Delivery Claim,1,2025-07-16 08:42:00,2025-07-16 09:19:38,37.63,1,Complete,37.63333333333333,1,1,0,8,2
TAG520341,PAX59050,AI268,Delayed,Lost Baggage,1,2025-07-16 09:02:00,2025-07-17 01:41:00,999.0,2,Complete,999.0,1,1,0,9,2
TAG232168,PAX25313,AI431,Lost,Lost Baggage,1,2025-07-16 11:39:00,2025-07-17 04:18:00,999.0,1,Partial Data,999.0,1,1,1,11,2
TAG546137,PAX33364,AI288,Lost,Delayed Delivery Claim,1,2025-07-16 05:07:00,,999.0,1,Complete,,1,1,0,5,2
TAG766057,PAX94871,AI775,Lost,Pilferage,1,2025-07-16 09:28:00,,999.0,1,Complete,,1,1,0,9,2
TAG603736,PAX60960,AI410,Delayed,Delayed Delivery Claim,1,2025-07-16 17:18:00,2025-07-16 18:02:08,44.14,2,Complete,44.13333333333333,1,1,0,17,2
TAG729965,PAX67288,AI434,Damaged,Damaged Baggage,1,2025-07-16 05:06:00,2025-07-16 21:45:00,999.0,0,Complete,999.0,1,0,0,5,2
TAG106403,PAX74107,AI950,Damaged,Delayed Delivery Claim,1,2025-07-16 02:08:00,2025-07-16 02:52:16,44.27,0,Complete,44.266666666666666,1,0,0,2,2
TAG328758,PAX23320,AI270,Damaged,Delayed Delivery Claim,1,2025-07-16 22:53:00,,999.0,0,Complete,,1,0,0,22,2
TAG513544,PAX26741,AI774,Lost,Delayed Delivery Claim,1,2025-07-16 05:05:00,,999.0,0,Complete,,1,0,0,5,2
TAG348332,PAX93898,AI246,Lost,Lost Baggage,1,2025-07-16 20:29:00,2025-07-17 13:08:00,999.0,0,Complete,999.0,1,0,0,20,2
TAG383849,PAX80263,AI757,Delayed,Lost Baggage,1,2025-07-16 17:46:00,2025-07-17 10:25:00,999.0,0,Complete,999.0,1,0,0,17,2
TAG436577,PAX98487,AI428,Lost,Lost Baggage,1,2025-07-16 17:20:00,2025-07-17 09:59:00,999.0,0,Complete,999.0,1,0,0,17,2
TAG420102,PAX32323,AI797,Delayed,Delayed Delivery Claim,1,2025-07-16 11:08:00,2025-07-16 11:46:51,38.85,0,Complete,38.85,1,0,0,11,2
TAG626759,PAX52951,AI600,Delayed,Lost Baggage,1,2025-07-16 11:39:00,,999.0,1,Missing Data,,1,1,1,11,2
TAG452309,PAX16845,AI641,Delayed,Delayed Delivery Claim,1,2025-07-16 20:03:00,2025-07-16 20:45:56,42.94,0,Complete,42.93333333333333,1,0,0,20,2
TAG370874,PAX68751,AI565,Delayed,Delayed Delivery Claim,1,2025-07-16 09:17:00,2025-07-17 01:56:00,999.0,0,Complete,999.0,1,0,0,9,2
TAG769650,PAX38157,AI465,Lost,Delayed Delivery Claim,1,2025-07-16 04:19:00,2025-07-16 20:58:00,999.0,0,Complete,999.0,1,0,0,4,2
TAG994618,PAX48770,AI214,Delayed,Delayed Delivery Claim,1,2025-07-16 14:07:00,2025-07-16 14:49:46,42.77,1,Complete,42.766666666666666,1,1,0,14,2
TAG944919,PAX84852,AI570,Lost,Delayed Delivery Claim,1,2025-07-16 06:16:00,2025-07-16 07:03:42,47.71,1,Complete,47.7,1,1,0,6,2
TAG449563,PAX40325,AI600,Damaged,Lost Baggage,1,2025-07-16 16:34:00,,999.0,0,Complete,,1,0,0,16,2
TAG655589,PAX38543,AI531,Delayed,Pilferage,1,2025-07-16 02:55:00,,999.0,0,Complete,,1,0,0,2,2
TAG965597,PAX94450,AI633,Lost,Lost Baggage,1,2025-07-16 19:11:00,2025-07-17 11:50:00,999.0,0,Complete,999.0,1,0,0,19,2
TAG630608,PAX80116,AI279,Lost,Delayed Delivery Claim,1,2025-07-16 17:04:00,2025-07-16 17:48:41,44.68,0,Complete,44.68333333333333,1,0,0,17,2
TAG598302,PAX35729,AI109,Delayed,Delayed Delivery Claim,1,2025-07-16 09:52:00,2025-07-17 02:31:00,999.0,1,Complete,999.0,1,1,0,9,2
TAG165635,PAX51085,AI285,Delayed,Lost Baggage,1,2025-07-16 03:28:00,2025-07-16 04:12:36,44.61,0,Missing Data,44.6,1,0,1,3,2
TAG792997,PAX37879,AI435,Lost,Lost Baggage,1,2025-07-16 23:14:00,2025-07-17 15:53:00,999.0,2,Complete,999.0,1,1,0,23,2
TAG636749,PAX83993,AI984,Lost,Lost Baggage,1,2025-07-16 03:22:00,2025-07-16 20:01:00,999.0,2,Complete,999.0,1,1,0,3,2
TAG406747,PAX46597,AI990,Delayed,Lost Baggage,1,2025-07-16 12:31:00,,999.0,2,Complete,,1,1,0,12,2
TAG878365,PAX59663,AI266,Lost,Delayed Delivery Claim,1,2025-07-16 18:51:00,2025-07-17 11:30:00,999.0,1,Complete,999.0,1,1,0,18,2
TAG425469,PAX39423,AI314,Lost,Delayed Delivery Claim,1,2025-07-16 12:08:00,2025-07-16 12:49:51,41.86,0,Complete,41.85,1,0,0,12,2
TAG550899,PAX44339,AI449,Damaged,Lost Baggage,1,2025-07-16 01:39:00,,999.0,0,Complete,,1,0,0,1,2
TAG150566,PAX79765,AI709,Delayed,Delayed Delivery Claim,1,2025-07-16 17:21:00,2025-07-17 10:00:00,999.0,1,Complete,999.0,1,1,0,17,2
TAG657099,PAX40664,AI952,Delayed,Pilferage,1,2025-07-16 21:45:00,2025-07-16 22:28:59,44.0,2,Complete,43.983333333333334,1,1,0,21,2
TAG189112,PAX80818,AI708,Damaged,Delayed Delivery Claim,1,2025-07-16 13:42:00,2025-07-16 14:16:11,34.19,0,Missing Data,34.18333333333333,1,0,1,13,2
TAG409129,PAX61100,AI383,Delayed,Delayed Delivery Claim,1,2025-07-16 23:32:00,2025-07-17 00:17:34,45.57,0,Complete,45.56666666666667,1,0,0,23,2
TAG980145,PAX97817,AI729,Delayed,Damaged Baggage,1,2025-07-16 23:29:00,2025-07-17 00:28:35,59.59,1,Complete,59.583333333333336,1,1,0,23,2
TAG488953,PAX74261,AI436,Delayed,Lost Baggage,1,2025-07-16 20:45:00,2025-07-16 21:32:23,47.39,0,Complete,47.38333333333333,1,0,0,20,2
TAG643490,PAX24570,AI962,Lost,Delayed Delivery Claim,1,2025-07-16 18:03:00,2025-07-17 10:42:00,999.0,2,Complete,999.0,1,1,0,18,2
TAG881390,PAX86520,AI573,Lost,Damaged Baggage,1,2025-07-16 23:34:00,,999.0,1,Missing Data,,1,1,1,23,2
TAG666700,PAX34580,AI754,Damaged,Damaged Baggage,1,2025-07-16 19:58:00,2025-07-17 12:37:00,999.0,1,Complete,999.0,1,1,0,19,2
TAG444107,PAX86100,AI641,Rerouted,Delayed Delivery Claim,1,2025-07-16 09:58:00,2025-07-16 10:43:04,45.07,1,Complete,45.06666666666667,1,1,0,9,2
TAG928278,PAX44848,AI913,Delayed,Delayed Delivery Claim,1,2025-07-16 06:27:00,2025-07-16 23:06:00,999.0,0,Complete,999.0,1,0,0,6,2
TAG510222,PAX78599,AI207,Damaged,Lost Baggage,1,2025-07-16 02:11:00,2025-07-16 18:50:00,999.0,0,Complete,999.0,1,0,0,2,2
TAG653819,PAX75900,AI449,Lost,Delayed Delivery Claim,1,2025-07-16 13:54:00,,999.0,2,Complete,,1,1,0,13,2
TAG739374,PAX74446,AI954,Rerouted,Delayed Delivery Claim,1,2025-07-16 17:05:00,2025-07-16 17:49:56,44.93,0,Partial Data,44.93333333333333,1,0,1,17,2
TAG960950,PAX12970,AI855,Delayed,Delayed Delivery Claim,1,2025-07-16 19:42:00,2025-07-17 12:21:00,999.0,0,Complete,999.0,1,0,0,19,2
TAG705125,PAX16159,AI479,Lost,Lost Baggage,1,2025-07-16 10:09:00,2025-07-17 02:48:00,999.0,0,Complete,999.0,1,0,0,10,2
TAG331746,PAX58977,AI191,Damaged,Lost Baggage,1,2025-07-16 20:53:00,2025-07-16 21:42:45,49.77,0,Complete,49.75,1,0,0,20,2
TAG887331,PAX12708,AI872,Lost,Lost Baggage,1,2025-07-16 23:29:00,,999.0,0,Complete,,1,0,0,23,2
TAG232683,PAX98255,AI504,Delayed,Delayed Delivery Claim,1,2025-07-16 00:47:00,,999.0,2,Complete,,1,1,0,0,2
TAG925506,PAX86610,AI181,Delayed,Damaged Baggage,1,2025-07-16 00:15:00,2025-07-16 16:54:00,999.0,1,Complete,999.0,1,1,0,0,2
TAG422304,PAX27616,AI761,Damaged,Delayed Delivery Claim,1,2025-07-16 10:22:00,,999.0,1,Complete,,1,1,0,10,2
TAG144315,PAX85231,AI160,Lost,Delayed Delivery Claim,1,2025-07-16 22:33:00,2025-07-16 23:20:18,47.32,0,Partial Data,47.3,1,0,1,22,2
TAG997146,PAX75835,AI834,Damaged,Delayed Delivery Claim,1,2025-07-16 03:02:00,2025-07-16 03:44:36,42.61,1,Partial Data,42.6,1,1,1,3,2
TAG242217,PAX49234,AI317,Delayed,Delayed Delivery Claim,1,2025-07-16 22:29:00,2025-07-17 15:08:00,999.0,0,Complete,999.0,1,0,0,22,2
TAG459924,PAX79590,AI608,Delayed,Damaged Baggage,1,2025-07-16 06:24:00,2025-07-16 23:03:00,999.0,0,Complete,999.0,1,0,0,6,2
TAG182696,PAX38446,AI806,Delayed,Damaged Baggage,1,2025-07-16 11:32:00,2025-07-17 04:11:00,999.0,0,Complete,999.0,1,0,0,11,2
TAG470388,PAX41718,AI917,Delayed,Lost Baggage,1,2025-07-16 19:03:00,,999.0,0,Complete,,1,0,0,19,2
TAG437386,PAX66387,AI192,Delayed,Damaged Baggage,1,2025-07-16 11:40:00,2025-07-16 12:17:46,37.78,1,Complete,37.766666666666666,1,1,0,11,2
